date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-05-01,SKU-009,1.0,148.6,148.6,0
2024-06-08,SKU-052,5.0,1106.2,221.24,0
2025-08-31,SKU-018,15.0,1135.5,75.7,0
2025-07-22,SKU-013,15.0,1196.85,79.79,0
2025-10-27,SKU-023,1.0,73.13,73.13,0
2025-11-05,SKU-029,2.0,180.74,90.37,0
2024-06-05,SKU-007,8.0,3362.96,420.37,0
2024-10-16,SKU-032,18.0,1277.46,70.97,1
2025-01-03,SKU-057,4.0,287.52,71.88,1
2026-05-05,SKU-035,3.0,117.06,39.02,0
2025-11-18,SKU-023,1.0,73.13,73.13,0
2025-06-10,SKU-025,7.0,637.35,91.05,0
2026-03-11,SKU-051,1.0,59.04,59.04,0
2026-03-22,SKU-001,8.0,1480.24,185.03,0
2026-05-21,SKU-029,1.0,90.37,90.37,0
2025-05-08,SKU-026,6.0,445.62,74.27,0
2026-03-15,SKU-021,1.0,39.07,39.07,1
2024-04-21,SKU-044,4.0,500.08,125.02,0
2026-02-20,SKU-034,16.0,641.28,40.08,0
2025-01-10,SKU-042,7.0,400.4,57.2,0
2025-12-11,SKU-048,6.0,1060.44,176.74,0
2025-01-07,SKU-058,1.0,345.59,345.59,0
2024-05-31,SKU-037,3.0,207.9,69.3,0
2026-07-05,SKU-019,4.0,249.96,62.49,1
2026-04-27,SKU-041,1.0,59.71,59.71,0
2025-12-27,SKU-026,7.0,519.89,74.27,0
2025-10-29,SKU-044,4.0,500.08,125.02,0
2026-04-02,SKU-032,13.0,1218.23,93.71,0
2026-02-14,SKU-051,5.0,295.2,59.04,0
2025-08-28,SKU-030,3.0,107.97,35.99,0
2025-02-17,SKU-020,6.0,337.08,56.18,1
2024-10-06,SKU-037,2.0,138.6,69.3,0
2026-02-18,SKU-020,9.0,544.05,60.45,1
2025-11-06,SKU-008,2.0,742.4,371.2,0
2024-06-03,SKU-027,8.0,276.88,34.61,0
2024-03-29,SKU-052,6.0,1327.44,221.24,0
2024-04-25,SKU-028,1.0,26.65,26.65,0
2024-12-20,SKU-016,28.0,626.92,22.39,1
2025-10-03,SKU-057,5.0,416.7,83.34,0
2024-06-17,SKU-058,4.0,1382.36,345.59,0
2024-07-31,SKU-010,4.0,2368.96,592.24,0
2024-01-08,SKU-020,9.0,617.13,68.57,0
2024-01-27,SKU-060,3.0,580.89,193.63,0
2026-01-01,SKU-010,0.0,2686.5,447.75,1
2026-05-31,SKU-051,2.0,118.08,59.04,0
2025-12-01,SKU-039,1.0,76.54,76.54,0
2026-06-13,SKU-022,15.0,952.8,63.52,0
2024-07-11,SKU-056,4.0,865.0,216.25,0
2024-03-06,SKU-020,10.0,685.7,68.57,0
2024-09-26,SKU-033,10.0,665.6,66.56,0
2025-01-15,SKU-031,10.0,1424.8,142.48,0
2024-12-17,SKU-036,42.0,1632.54,38.87,1
2024-02-14,SKU-027,7.0,204.12,29.16,1
2026-04-10,SKU-022,12.0,762.24,63.52,0
2025-04-27,SKU-015,5.0,290.15,58.03,0
2025-08-24,SKU-021,2.0,91.7,45.85,0
2024-10-28,SKU-057,1.0,83.34,83.34,0
2025-08-25,SKU-024,1.0,29.18,29.18,0
2024-12-03,SKU-031,16.0,2279.68,142.48,0
2026-02-21,SKU-025,8.0,728.4,91.05,0
2025-01-08,SKU-053,3.0,258.72,86.24,0
2026-06-22,SKU-012,4.0,916.8,229.2,0
2026-02-10,SKU-020,7.0,479.99,68.57,0
2024-10-23,SKU-031,13.0,1852.24,142.48,0
2025-03-03,SKU-043,6.0,971.94,161.99,0
2026-04-11,SKU-028,2.0,53.3,26.65,0
2026-03-31,SKU-007,12.0,5044.44,420.37,0
2025-08-13,SKU-059,14.0,2485.42,177.53,1
2025-08-10,SKU-009,1.0,127.88,127.88,1
2024-01-16,SKU-005,3.0,1471.8,490.6,0
2025-11-09,SKU-043,19.0,3077.81,161.99,0
2026-02-17,SKU-003,10.0,2679.5,267.95,0
2024-08-08,SKU-020,7.0,479.99,68.57,0
2025-03-17,SKU-029,4.0,299.48,74.87,1
2024-02-19,SKU-034,25.0,888.0,35.52,1
2026-06-08,SKU-042,8.0,457.6,57.2,0
2024-05-14,SKU-032,11.0,1030.81,93.71,0
2025-05-08,SKU-023,2.0,146.26,73.13,0
2026-07-04,SKU-015,13.0,644.54,49.58,1
2025-03-12,SKU-016,20.0,563.0,28.15,0
2026-05-17,SKU-034,16.0,641.28,40.08,0
2024-05-04,SKU-011,4.0,883.36,220.84,0
2024-12-07,SKU-025,20.0,1821.0,91.05,0
2025-05-17,SKU-052,4.0,884.96,221.24,0
2024-10-31,SKU-024,4.0,116.72,29.18,0
2026-03-13,SKU-021,1.0,45.85,45.85,0
2025-10-14,SKU-022,23.0,1242.46,54.02,1
2026-04-06,SKU-052,4.0,884.96,221.24,0
2026-03-22,SKU-020,3.0,205.71,68.57,0
2025-06-24,SKU-002,6.0,1106.16,184.36,0
2024-05-21,SKU-044,1.0,125.02,125.02,0
2024-05-20,SKU-049,1.0,139.33,139.33,0
2026-04-11,SKU-053,19.0,1638.56,86.24,0
2025-01-16,SKU-027,5.0,173.05,34.61,0
2025-03-18,SKU-060,12.0,1891.68,157.64,1
2025-06-29,SKU-008,1.0,371.2,371.2,0
2025-06-10,SKU-007,6.0,2522.22,420.37,0
2024-07-15,SKU-025,10.0,910.5,91.05,0
2025-11-17,SKU-034,20.0,801.6,40.08,0
2024-09-04,SKU-011,2.0,365.62,182.81,1
2024-09-25,SKU-021,2.0,91.7,45.85,0
2025-09-14,SKU-015,8.0,464.24,58.03,0
2025-01-25,SKU-059,3.0,663.18,221.06,0
2026-06-16,SKU-021,1.0,45.85,45.85,0
2024-11-30,SKU-033,33.0,1779.69,53.93,1
2025-04-11,SKU-033,8.0,532.48,66.56,0
2026-08-17,SKU-052,7.0,1214.01,173.43,1
2025-08-22,SKU-038,2.0,166.24,83.12,0
2025-07-03,SKU-049,2.0,212.18,106.09,1
2025-04-13,SKU-014,15.0,267.75,17.85,0
2026-02-11,SKU-060,6.0,1161.78,193.63,0
2026-02-02,SKU-013,24.0,1914.96,79.79,0
2025-12-14,SKU-028,3.0,79.95,26.65,0
2025-11-29,SKU-007,17.0,6121.7,360.1,1
2024-10-20,SKU-033,10.0,665.6,66.56,0
2025-02-06,SKU-025,13.0,1183.65,91.05,0
2024-10-10,SKU-012,6.0,1171.44,195.24,1
2025-10-15,SKU-058,8.0,2322.88,290.36,1
2025-07-19,SKU-057,5.0,416.7,83.34,0
2026-04-08,SKU-001,2.0,370.06,185.03,0
2024-04-15,SKU-006,10.0,1443.4,144.34,0
2024-11-03,SKU-028,2.0,53.3,26.65,0
2024-10-16,SKU-034,20.0,674.8,33.74,1
2024-05-08,SKU-051,10.0,590.4,59.04,0
2025-03-07,SKU-034,14.0,561.12,40.08,0
2025-09-23,SKU-016,14.0,394.1,28.15,0
2025-06-06,SKU-022,11.0,698.72,63.52,0
2024-01-31,SKU-018,11.0,832.7,75.7,0
2024-01-05,SKU-044,3.0,375.06,125.02,0
2024-12-23,SKU-028,1.0,22.54,22.54,1
2024-06-26,SKU-045,1.0,180.06,180.06,0
2024-03-25,SKU-001,1.0,185.03,185.03,0
2024-09-26,SKU-006,20.0,2886.8,144.34,0
2024-08-15,SKU-031,17.0,1843.31,108.43,1
2025-07-30,SKU-043,8.0,1295.92,161.99,0
2024-01-14,SKU-038,1.0,83.12,83.12,0
2025-01-03,SKU-058,4.0,1097.52,274.38,1
2024-07-20,SKU-007,9.0,3783.33,420.37,0
2026-04-20,SKU-042,4.0,228.8,57.2,0
2025-04-28,SKU-016,19.0,534.85,28.15,0
2025-03-30,SKU-046,1.0,90.79,90.79,0
2025-12-13,SKU-005,1.0,490.6,490.6,0
2025-03-15,SKU-021,2.0,79.28,39.64,1
2025-05-13,SKU-042,5.0,286.0,57.2,0
2025-10-31,SKU-022,19.0,1206.88,63.52,0
2024-08-27,SKU-036,11.0,532.73,48.43,0
2025-10-12,SKU-011,2.0,374.86,187.43,1
2024-08-02,SKU-058,3.0,1036.77,345.59,0
2026-06-23,SKU-059,8.0,1768.48,221.06,0
2025-05-12,SKU-040,2.0,87.5,43.75,0
2024-07-24,SKU-060,0.0,1936.3,193.63,0
2025-11-22,SKU-005,5.0,2453.0,490.6,0
2025-04-25,SKU-004,3.0,1141.02,380.34,0
2025-06-22,SKU-016,15.0,422.25,28.15,0
2024-06-11,SKU-020,7.0,479.99,68.57,0
2025-09-18,SKU-046,2.0,181.58,90.79,0
2025-03-23,SKU-060,7.0,1355.41,193.63,0
2024-01-18,SKU-007,6.0,2522.22,420.37,0
2024-07-06,SKU-046,2.0,151.8,75.9,1
2025-01-30,SKU-057,2.0,166.68,83.34,0
2024-11-26,SKU-048,11.0,1674.2,152.2,1
2026-04-13,SKU-047,2.0,92.6,46.3,0
2024-08-23,SKU-001,1.0,185.03,185.03,0
2025-08-19,SKU-019,3.0,174.24,58.08,1
2026-04-17,SKU-057,4.0,333.36,83.34,0
2025-05-06,SKU-057,3.0,250.02,83.34,0
2024-05-20,SKU-012,0.0,458.4,229.2,0
2024-08-21,SKU-008,2.0,742.4,371.2,0
2024-11-22,SKU-024,5.0,145.9,29.18,0
2024-07-26,SKU-019,2.0,151.14,75.57,0
2025-08-24,SKU-013,13.0,1037.27,79.79,0
2025-10-22,SKU-052,7.0,1548.68,221.24,0
2024-04-14,SKU-052,6.0,1327.44,221.24,0
2026-07-22,SKU-012,2.0,458.4,229.2,0
2026-08-31,SKU-053,13.0,1121.12,86.24,0
2025-12-19,SKU-006,22.0,2397.34,108.97,1
2026-08-29,SKU-030,2.0,71.98,35.99,0
2026-03-12,SKU-048,3.0,530.22,176.74,0
2024-08-31,SKU-048,3.0,530.22,176.74,0
2025-04-23,SKU-017,1.0,44.17,44.17,0
2025-06-06,SKU-042,9.0,514.8,57.2,0
2025-07-28,SKU-036,12.0,581.16,48.43,0
2025-10-31,SKU-060,7.0,1355.41,193.63,0
2026-08-27,SKU-048,3.0,530.22,176.74,0
2025-11-07,SKU-016,25.0,703.75,28.15,0
2026-02-22,SKU-052,4.0,884.96,221.24,0
2024-03-04,SKU-027,4.0,138.44,34.61,0
2026-07-02,SKU-052,16.0,2681.12,167.57,1
2024-01-29,SKU-048,9.0,1590.66,176.74,0
2026-05-06,SKU-021,4.0,183.4,45.85,0
2025-12-14,SKU-046,2.0,181.58,90.79,0
2024-08-06,SKU-045,6.0,1080.36,180.06,0
2024-09-18,SKU-038,1.0,83.12,83.12,0
2025-06-17,SKU-058,2.0,691.18,345.59,0
2024-12-19,SKU-045,4.0,582.84,145.71,1
2024-04-27,SKU-021,4.0,183.4,45.85,0
2025-03-01,SKU-032,10.0,937.1,93.71,0
2025-11-01,SKU-035,0.0,117.06,39.02,0
2024-03-18,SKU-015,12.0,551.4,45.95,1
2025-12-10,SKU-047,2.0,92.6,46.3,0
2024-02-15,SKU-052,1.0,221.24,221.24,0
2025-07-31,SKU-060,18.0,3485.34,193.63,0
2024-09-05,SKU-028,1.0,26.65,26.65,0
2025-04-27,SKU-054,3.0,651.9,217.3,0
2025-01-07,SKU-020,8.0,548.56,68.57,0
2026-06-19,SKU-019,1.0,75.57,75.57,0
2024-05-14,SKU-025,8.0,728.4,91.05,0
2025-07-19,SKU-052,8.0,1769.92,221.24,0
2026-05-21,SKU-057,7.0,583.38,83.34,0
2025-07-01,SKU-031,13.0,1500.59,115.43,1
2026-03-04,SKU-032,20.0,1874.2,93.71,0
2025-11-22,SKU-009,2.0,297.2,148.6,0
2026-02-09,SKU-053,6.0,517.44,86.24,0
2024-12-21,SKU-011,1.0,181.63,181.63,1
2025-05-02,SKU-047,1.0,46.3,46.3,0
2026-03-24,SKU-058,6.0,2073.54,345.59,0
2025-10-24,SKU-014,14.0,249.9,17.85,0
2024-10-28,SKU-020,12.0,822.84,68.57,0
2025-11-10,SKU-040,3.0,131.25,43.75,0
2026-07-09,SKU-001,4.0,740.12,185.03,0
2024-07-06,SKU-016,28.0,704.76,25.17,1
2024-11-06,SKU-057,1.0,83.34,83.34,0
2026-04-06,SKU-008,1.0,371.2,371.2,0
2025-07-09,SKU-024,4.0,116.72,29.18,0
2025-11-04,SKU-034,17.0,681.36,40.08,0
2025-08-09,SKU-052,11.0,2433.64,221.24,0
2026-06-28,SKU-020,6.0,411.42,68.57,0
2026-08-15,SKU-044,5.0,481.8,96.36,1
2024-10-31,SKU-019,7.0,528.99,75.57,0
2025-08-19,SKU-022,25.0,1416.25,56.65,1
2025-08-13,SKU-012,4.0,763.76,190.94,1
2025-09-02,SKU-037,3.0,207.9,69.3,0
2026-05-24,SKU-036,19.0,792.68,41.72,1
2025-06-25,SKU-045,3.0,540.18,180.06,0
2026-02-09,SKU-007,8.0,3362.96,420.37,0
2026-01-26,SKU-038,4.0,332.48,83.12,0
2024-08-15,SKU-004,6.0,1929.78,321.63,1
2025-09-20,SKU-043,10.0,1619.9,161.99,0
2025-03-11,SKU-008,1.0,371.2,371.2,0
2024-08-28,SKU-060,15.0,2904.45,193.63,0
2024-07-31,SKU-018,4.0,302.8,75.7,0
2026-05-27,SKU-038,2.0,166.24,83.12,0
2024-11-13,SKU-052,8.0,1769.92,221.24,0
2025-11-13,SKU-020,9.0,617.13,68.57,0
2026-08-03,SKU-026,9.0,668.43,74.27,0
2025-03-28,SKU-008,3.0,1113.6,371.2,0
2024-01-25,SKU-016,13.0,365.95,28.15,0
2026-08-07,SKU-014,15.0,267.75,17.85,0
2026-05-11,SKU-019,5.0,377.85,75.57,0
2026-06-03,SKU-012,5.0,1146.0,229.2,0
2025-05-17,SKU-021,4.0,183.4,45.85,0
2025-06-28,SKU-053,17.0,1466.08,86.24,0
2025-09-25,SKU-006,9.0,1299.06,144.34,0
2026-05-31,SKU-014,14.0,249.9,17.85,0
2026-07-22,SKU-031,16.0,2279.68,142.48,0
2024-11-06,SKU-010,2.0,1184.48,592.24,0
2026-05-28,SKU-022,16.0,1016.32,63.52,0
2025-01-02,SKU-028,3.0,69.39,23.13,1
2026-06-17,SKU-060,15.0,2904.45,193.63,0
2025-07-12,SKU-036,11.0,532.73,48.43,0
2024-04-02,SKU-007,9.0,3783.33,420.37,0
2025-06-08,SKU-053,13.0,1121.12,86.24,0
2024-07-29,SKU-044,3.0,375.06,125.02,0
2026-07-20,SKU-038,3.0,249.36,83.12,0
2025-04-02,SKU-011,1.0,220.84,220.84,0
2025-11-29,SKU-046,1.0,71.35,71.35,1
2025-11-07,SKU-060,5.0,968.15,193.63,0
2025-10-06,SKU-023,1.0,73.13,73.13,0
2026-04-22,SKU-054,2.0,434.6,217.3,0
2026-06-23,SKU-040,0.0,0.0,43.75,0
2025-04-26,SKU-028,1.0,26.65,26.65,0
2025-10-06,SKU-058,2.0,691.18,345.59,0
2024-02-12,SKU-045,3.0,540.18,180.06,0
2025-10-13,SKU-045,4.0,636.92,159.23,1
2025-03-16,SKU-045,1.0,147.52,147.52,1
2025-02-05,SKU-026,8.0,594.16,74.27,0
2025-07-04,SKU-055,4.0,567.6,141.9,1
2026-06-05,SKU-036,4.0,193.72,48.43,0
2025-10-14,SKU-043,21.0,2895.48,137.88,1
2025-09-21,SKU-037,2.0,138.6,69.3,0
2025-07-28,SKU-014,14.0,249.9,17.85,0
2025-05-01,SKU-048,2.0,353.48,176.74,0
2024-10-15,SKU-044,4.0,407.0,101.75,1
2024-02-29,SKU-038,1.0,83.12,83.12,0
2026-06-24,SKU-010,5.0,2961.2,592.24,0
2026-05-22,SKU-044,5.0,625.1,125.02,0
2025-04-16,SKU-035,2.0,78.04,39.02,0
2025-04-22,SKU-060,8.0,1549.04,193.63,0
2025-04-11,SKU-052,3.0,663.72,221.24,0
2026-03-22,SKU-055,2.0,377.94,188.97,0
2025-02-11,SKU-029,2.0,180.74,90.37,0
2026-05-13,SKU-022,11.0,698.72,63.52,0
2024-01-30,SKU-025,8.0,728.4,91.05,0
2025-01-09,SKU-018,9.0,681.3,75.7,0
2025-10-31,SKU-032,16.0,1499.36,93.71,0
2024-05-16,SKU-015,9.0,522.27,58.03,0
2024-11-21,SKU-001,2.0,370.06,185.03,0
2024-06-11,SKU-042,7.0,400.4,57.2,0
2025-10-10,SKU-052,12.0,2207.76,183.98,1
2025-04-11,SKU-058,2.0,691.18,345.59,0
2024-12-31,SKU-040,3.0,131.25,43.75,0
2026-07-21,SKU-037,1.0,69.3,69.3,0
2025-03-29,SKU-045,1.0,180.06,180.06,0
2025-10-31,SKU-008,1.0,371.2,371.2,0
2025-06-27,SKU-019,4.0,302.28,75.57,0
2025-12-03,SKU-003,10.0,2679.5,267.95,0
2025-02-03,SKU-033,13.0,865.28,66.56,0
2026-08-18,SKU-018,13.0,879.84,67.68,1
2024-07-25,SKU-042,9.0,514.8,57.2,0
2024-05-31,SKU-028,2.0,53.3,26.65,0
2025-10-05,SKU-031,10.0,1424.8,142.48,0
2024-05-23,SKU-008,1.0,371.2,371.2,0
2026-02-21,SKU-027,4.0,138.44,34.61,0
2025-07-02,SKU-010,4.0,2021.24,505.31,1
2024-09-04,SKU-026,5.0,299.6,59.92,1
2024-07-13,SKU-031,13.0,1852.24,142.48,0
2025-04-20,SKU-020,8.0,548.56,68.57,0
2025-06-10,SKU-018,10.0,757.0,75.7,0
2024-05-20,SKU-046,2.0,181.58,90.79,0
2024-12-29,SKU-018,7.0,529.9,75.7,0
2025-09-18,SKU-026,7.0,519.89,74.27,0
2026-07-16,SKU-055,3.0,566.91,188.97,0
2025-01-19,SKU-047,1.0,46.3,46.3,0
2024-04-12,SKU-033,11.0,732.16,66.56,0
2026-03-22,SKU-035,0.0,0.0,39.02,0
2025-05-14,SKU-047,0.0,46.3,46.3,0
2026-01-17,SKU-006,12.0,1732.08,144.34,0
2026-03-29,SKU-048,3.0,530.22,176.74,0
2024-02-19,SKU-047,2.0,81.28,40.64,1
2025-06-13,SKU-021,1.0,45.85,45.85,0
2025-10-08,SKU-048,11.0,1944.14,176.74,0
2024-10-11,SKU-021,2.0,74.16,37.08,1
2024-05-04,SKU-056,1.0,216.25,216.25,0
2025-02-18,SKU-016,10.0,281.5,28.15,0
2025-07-13,SKU-033,6.0,399.36,66.56,0
2025-12-16,SKU-036,26.0,965.38,37.13,1
2025-09-01,SKU-031,15.0,1919.55,127.97,1
2025-03-31,SKU-023,0.0,0.0,73.13,0
2024-03-03,SKU-003,9.0,2411.55,267.95,0
2024-10-19,SKU-045,3.0,540.18,180.06,0
2026-04-28,SKU-009,1.0,148.6,148.6,0
2025-04-11,SKU-036,11.0,532.73,48.43,0
2025-12-11,SKU-015,6.0,348.18,58.03,0
2025-02-22,SKU-037,5.0,346.5,69.3,0
2025-07-02,SKU-019,6.0,352.74,58.79,1
2026-06-29,SKU-055,2.0,377.94,188.97,0
2024-06-10,SKU-025,10.0,910.5,91.05,0
2025-09-09,SKU-044,7.0,671.37,95.91,1
2026-04-04,SKU-005,3.0,1471.8,490.6,0
2024-06-10,SKU-058,3.0,1036.77,345.59,0
2024-08-25,SKU-057,4.0,333.36,83.34,0
2025-04-16,SKU-030,5.0,179.95,35.99,0
2025-07-05,SKU-032,18.0,1405.98,78.11,1
2024-08-29,SKU-010,5.0,2961.2,592.24,0
2025-05-24,SKU-023,2.0,146.26,73.13,0
2026-04-30,SKU-030,1.0,35.99,35.99,0
2026-03-19,SKU-001,6.0,868.92,144.82,1
2025-05-18,SKU-017,1.0,44.17,44.17,0
2025-04-10,SKU-005,3.0,1471.8,490.6,0
2024-02-07,SKU-020,4.0,274.28,68.57,0
2025-10-09,SKU-014,11.0,196.35,17.85,0
2025-12-05,SKU-060,8.0,1549.04,193.63,0
2026-08-09,SKU-048,5.0,883.7,176.74,0
2026-04-28,SKU-011,4.0,883.36,220.84,0
2024-01-18,SKU-004,3.0,1141.02,380.34,0
2024-06-20,SKU-019,8.0,604.56,75.57,0
2024-05-01,SKU-051,2.0,118.08,59.04,0
2026-06-21,SKU-006,10.0,1443.4,144.34,0
2024-09-14,SKU-025,12.0,1092.6,91.05,0
2025-06-24,SKU-026,6.0,445.62,74.27,0
2025-05-10,SKU-014,15.0,267.75,17.85,0
2025-12-18,SKU-002,5.0,801.45,160.29,1
2024-12-29,SKU-026,11.0,816.97,74.27,0
2025-01-28,SKU-033,12.0,798.72,66.56,0
2025-02-24,SKU-024,5.0,145.9,29.18,0
2024-05-11,SKU-026,5.0,371.35,74.27,0
2025-02-21,SKU-032,18.0,1686.78,93.71,0
2024-10-10,SKU-028,1.0,21.8,21.8,1
2025-12-28,SKU-040,3.0,131.25,43.75,0
2025-02-21,SKU-041,1.0,59.71,59.71,0
2024-09-07,SKU-040,5.0,170.3,34.06,1
2025-08-09,SKU-030,2.0,71.98,35.99,0
2026-08-12,SKU-059,13.0,2316.86,178.22,1
2025-07-26,SKU-011,2.0,441.68,220.84,0
2025-12-21,SKU-058,2.0,580.18,290.09,1
2026-04-03,SKU-057,2.0,166.68,83.34,0
2026-07-06,SKU-044,3.0,283.8,94.6,1
2024-09-12,SKU-008,3.0,1113.6,371.2,0
2026-07-31,SKU-036,4.0,193.72,48.43,0
2024-01-31,SKU-012,1.0,229.2,229.2,0
2024-05-18,SKU-008,1.0,371.2,371.2,0
2025-05-23,SKU-044,3.0,292.41,97.47,1
2024-06-25,SKU-052,13.0,2876.12,221.24,0
2025-03-25,SKU-044,2.0,250.04,125.02,0
2025-06-05,SKU-021,1.0,45.85,45.85,0
2026-04-03,SKU-018,5.0,378.5,75.7,0
2024-09-14,SKU-013,5.0,398.95,79.79,0
2024-07-28,SKU-026,10.0,742.7,74.27,0
2024-05-04,SKU-060,13.0,2517.19,193.63,0
2024-08-30,SKU-036,14.0,678.02,48.43,0
2026-08-07,SKU-031,7.0,997.36,142.48,0
2025-02-17,SKU-051,2.0,102.72,51.36,1
2024-06-06,SKU-010,6.0,3553.44,592.24,0
2026-02-09,SKU-039,1.0,76.54,76.54,0
2024-04-15,SKU-016,19.0,534.85,28.15,0
2025-11-07,SKU-026,9.0,668.43,74.27,0
2025-02-06,SKU-037,3.0,207.9,69.3,0
2024-11-19,SKU-027,3.0,103.83,34.61,0
2024-11-21,SKU-016,14.0,394.1,28.15,0
2024-04-09,SKU-006,10.0,1443.4,144.34,0
2025-06-26,SKU-055,3.0,566.91,188.97,0
2024-05-29,SKU-019,6.0,453.42,75.57,0
2026-01-21,SKU-014,13.0,232.05,17.85,0
2026-06-03,SKU-008,3.0,1113.6,371.2,0
2025-08-19,SKU-054,12.0,2297.4,191.45,1
2024-02-06,SKU-005,4.0,1962.4,490.6,0
2025-03-25,SKU-059,4.0,884.24,221.06,0
2026-03-24,SKU-013,15.0,1196.85,79.79,0
2024-11-03,SKU-057,4.0,333.36,83.34,0
2024-02-20,SKU-004,1.0,380.34,380.34,0
2025-12-08,SKU-027,5.0,173.05,34.61,0
2026-01-24,SKU-044,2.0,250.04,125.02,0
2025-12-29,SKU-060,5.0,968.15,193.63,0
2024-10-17,SKU-059,2.0,442.12,221.06,0
2025-06-12,SKU-057,2.0,166.68,83.34,0
2025-11-07,SKU-031,16.0,2279.68,142.48,0
2024-10-17,SKU-048,5.0,883.7,176.74,0
2024-07-08,SKU-005,3.0,1471.8,490.6,0
2025-05-19,SKU-029,2.0,180.74,90.37,0
2025-06-27,SKU-002,4.0,737.44,184.36,0
2026-01-02,SKU-030,2.0,60.16,30.08,1
2026-08-24,SKU-035,1.0,39.02,39.02,0
2025-09-03,SKU-003,7.0,1875.65,267.95,0
2026-04-26,SKU-016,15.0,422.25,28.15,0
2024-10-08,SKU-015,6.0,348.18,58.03,0
2026-06-30,SKU-023,1.0,73.13,73.13,0
2024-05-14,SKU-060,16.0,3098.08,193.63,0
2026-05-31,SKU-024,1.0,29.18,29.18,0
2025-06-04,SKU-020,11.0,754.27,68.57,0
2024-11-14,SKU-021,1.0,45.85,45.85,0
2024-03-23,SKU-013,13.0,1037.27,79.79,0
2026-04-13,SKU-012,6.0,1375.2,229.2,0
2026-03-13,SKU-026,2.0,148.54,74.27,0
2026-04-10,SKU-008,2.0,742.4,371.2,0
2024-07-30,SKU-010,4.0,2368.96,592.24,0
2024-06-05,SKU-027,3.0,103.83,34.61,0
2026-03-18,SKU-055,4.0,628.56,157.14,1
2024-07-01,SKU-040,1.0,37.17,37.17,1
2026-07-22,SKU-055,2.0,377.94,188.97,0
2025-07-05,SKU-024,4.0,95.76,23.94,1
2025-10-10,SKU-015,6.0,276.24,46.04,1
2024-05-24,SKU-060,21.0,3580.92,170.52,1
2025-09-09,SKU-014,0.0,416.0,16.0,1
2025-10-13,SKU-015,3.0,145.89,48.63,1
2024-09-26,SKU-057,3.0,250.02,83.34,0
2026-01-10,SKU-012,1.0,229.2,229.2,0
2025-03-22,SKU-044,0.0,0.0,125.02,0
2024-06-04,SKU-060,11.0,2129.93,193.63,0
2026-08-22,SKU-014,18.0,321.3,17.85,0
2024-11-21,SKU-059,3.0,663.18,221.06,0
2026-02-06,SKU-010,7.0,4145.68,592.24,0
2025-08-28,SKU-005,1.0,490.6,490.6,0
2026-04-19,SKU-029,1.0,90.37,90.37,0
2024-06-15,SKU-007,9.0,3783.33,420.37,0
2024-05-24,SKU-031,21.0,2500.47,119.07,1
2024-10-28,SKU-048,3.0,530.22,176.74,0
2025-11-24,SKU-008,3.0,888.24,296.08,1
2025-08-24,SKU-024,5.0,145.9,29.18,0
2025-12-18,SKU-018,17.0,1033.94,60.82,1
2026-01-03,SKU-048,9.0,1274.22,141.58,1
2024-08-27,SKU-031,11.0,1567.28,142.48,0
2026-06-23,SKU-052,11.0,2433.64,221.24,0
2025-12-08,SKU-044,3.0,375.06,125.02,0
2025-09-13,SKU-014,20.0,357.0,17.85,0
2025-07-23,SKU-017,1.0,44.17,44.17,0
2025-05-26,SKU-046,1.0,77.12,77.12,1
2025-02-12,SKU-059,1.0,221.06,221.06,0
2025-07-04,SKU-042,5.0,223.4,44.68,1
2024-02-21,SKU-019,5.0,377.85,75.57,0
2024-04-25,SKU-021,2.0,91.7,45.85,0
2024-11-03,SKU-037,5.0,346.5,69.3,0
2024-11-23,SKU-033,26.0,1334.84,51.34,1
2024-09-19,SKU-059,2.0,442.12,221.06,0
2024-04-16,SKU-024,3.0,87.54,29.18,0
2026-01-14,SKU-013,15.0,1196.85,79.79,0
2026-06-19,SKU-034,7.0,280.56,40.08,0
2025-08-30,SKU-036,9.0,435.87,48.43,0
2025-08-10,SKU-004,6.0,1764.96,294.16,1
2026-07-07,SKU-011,4.0,768.64,192.16,1
2024-02-07,SKU-044,2.0,250.04,125.02,0
2026-08-22,SKU-047,2.0,92.6,46.3,0
2024-06-18,SKU-034,18.0,721.4399999999999,40.08,0
2025-02-16,SKU-047,0.0,0.0,46.3,0
2026-04-19,SKU-050,1.0,200.32,200.32,0
2024-06-02,SKU-001,3.0,555.09,185.03,0
2025-01-10,SKU-025,12.0,1092.6,91.05,0
2024-10-04,SKU-042,14.0,800.8,57.2,0
2025-12-10,SKU-002,2.0,368.72,184.36,0
2026-07-04,SKU-057,4.0,287.72,71.93,1
2025-10-16,SKU-046,4.0,325.88,81.47,1
2024-10-17,SKU-006,15.0,2165.1,144.34,0
2025-05-03,SKU-048,1.0,176.74,176.74,0
2025-03-23,SKU-029,1.0,90.37,90.37,0
2025-12-22,SKU-003,20.0,4398.8,219.94,1
2024-08-26,SKU-015,7.0,406.21,58.03,0
2024-06-30,SKU-025,9.0,819.45,91.05,0
2026-01-03,SKU-040,3.0,108.24,36.08,1
2025-03-04,SKU-004,2.0,760.68,380.34,0
2024-02-12,SKU-024,5.0,145.9,29.18,0
2026-06-17,SKU-011,4.0,883.36,220.84,0
2024-04-18,SKU-004,4.0,1521.36,380.34,0
2025-10-24,SKU-048,7.0,1237.18,176.74,0
